school_id,state,geographic_school_district,children_5_17_saipe_estimate,poverty_saipe_estimate,single_parent_estimate,single_parent_margin_of_error,hhs_with_vulnerable_job_estimate,vulnerable_job_margin_of_error,crowded_conditions_estimate,hh_with_crowded_conditions_margin_of_error,no_computer_or_internet_estimate,no_computer_or_internet_margin_of_error,children_with_disability,children_with_disability_margin_of_error,linguistically_isolated_children,linguistically_isolated_children_margin_of_error
720,Wisconsin,Baldwin-Woodville Area School District,1602,0.06204819306731224,0.3025089502334595,15%-45%,0.243514284491539,21%-28%,0.01586843654513359,0%-3%,0.09000900387763977,5%-13%,0.026217227801680565,1%-4%,0,0%-1%
750,Wisconsin,Unity School District,1121,0.140625,0.3459051847457886,27%-42%,0.2243533879518509,20%-25%,0.017654476687312126,1%-3%,0.21796564757823944,15%-28%,0.08296164125204086,4%-12%,0,0%-2%
780,Wisconsin,Bangor School District,693,0.15091678500175476,0.2620904743671417,15%-37%,0.23326672613620758,20%-26%,0.015394913032650948,0%-3%,0.15434782207012177,3%-28%,0.020202020183205605,1%-3%,0,0%-3%
810,Wisconsin,Baraboo School District,3221,0.10322023928165436,0.3963833749294281,31%-48%,0.37572306394577026,35%-41%,0.01768106035888195,1%-3%,0.09883848577737808,6%-13%,0.06705991923809052,5%-9%,0.0009313877671957016,0%-1%
840,Wisconsin,Barneveld School District,504,0.029680365696549416,0.2620689570903778,15%-37%,0.24320241808891296,21%-28%,0.0035756854340434074,0%-3%,0.04482225701212883,1%-8%,0.0317460335791111,1%-5%,0,0%-4%
870,Wisconsin,Barron Area School District,1653,0.15037593245506287,0.3354474902153015,23%-44%,0.23843930661678314,21%-27%,0.06154802441596985,2%-10%,0.2065018266439438,12%-29%,0.1270417422056198,5%-20%,0.022383544594049454,0%-5%
900,Wisconsin,Bayfield School District,387,0.27551019191741943,0.5044776201248169,39%-62%,0.39009496569633484,34%-44%,0.029529130086302757,1%-5%,0.09053497761487961,4%-14%,0.1033591702580452,6%-14%,0.04651162773370743,0%-12%
960,Wisconsin,Beaver Dam School District,4027,0.10002639144659042,0.3843939006328583,29%-48%,0.2708423435688019,24%-30%,0.01810716837644577,1%-3%,0.08412322402000427,5%-12%,0.04618822783231735,3%-6%,0.0019865904469043016,0%-1%
990,Wisconsin,Belleville School District,1022,0.05028463155031204,0.27135133743286133,19%-35%,0.2625035345554352,23%-29%,0.012550425715744495,0%-3%,0.0354815348982811,1%-6%,0.016634050756692886,0%-3%,0.012720156461000443,0%-4%
1020,Wisconsin,Belmont Community School District,510,0.12473572790622711,0.2607758641242981,18%-34%,0.26982757449150085,23%-31%,0.03627569600939751,1%-7%,0.21602289378643036,10%-33%,0.007843137718737125,0%-3%,0,0%-4%
1050,Wisconsin,Beloit School District,6601,0.22322775423526764,0.4883345365524292,43%-55%,0.27702829241752625,25%-30%,0.029361702501773834,2%-4%,0.20590414106845856,16%-25%,0.10513558238744736,8%-13%,0.06211180239915848,2%-10%
1080,Wisconsin,Beloit Turner School District,1490,0.10442600399255753,0.46241459250450134,33%-60%,0.2751520872116089,23%-32%,0.013509787619113922,0%-2%,0.1405283808708191,6%-22%,0.06778523325920105,1%-12%,0,0%-2%
1110,Wisconsin,Benton School District,262,0.08399999886751175,0.3333333432674408,20%-46%,0.2010796219110489,16%-24%,0.009302325546741486,0%-4%,0.04129793494939804,0%-9%,0.04580152779817581,2%-8%,0,0%-7%
1140,Wisconsin,Berlin Area School District,1858,0.13944444060325623,0.23741453886032104,17%-30%,0.2519336938858032,22%-28%,0.013560804538428783,0%-2%,0.07116564363241196,3%-11%,0.06458557397127151,4%-9%,0.018299246206879616,0%-4%
1170,Wisconsin,Birchwood School District,196,0.12448132783174515,0.23391813039779663,17%-30%,0.2414187639951706,21%-28%,0.006128702778369188,0%-3%,0.06545454263687134,1%-12%,0.0357142873108387,1%-6%,0,0%-9%
1230,Wisconsin,Wisconsin Heights School District,909,0.07254902273416519,0.19704432785511017,14%-26%,0.23092369735240936,21%-25%,0.0064272210001945496,0%-2%,0.04667176678776741,2%-7%,0.051705170422792435,3%-7%,0,0%-3%
1260,Wisconsin,Black River Falls School District,1907,0.1470104157924652,0.39177751541137695,32%-46%,0.2645421326160431,23%-30%,0.021548116579651833,1%-3%,0.1093871220946312,8%-14%,0.03251179680228233,2%-5%,0.004195070825517178,0%-2%
1310,Wisconsin,Pecatonica Area School District,474,0.07966457307338715,0.3141486942768097,22%-41%,0.26277852058410645,23%-29%,0.011265164241194725,0%-3%,0.10016977787017822,4%-16%,0.029535865411162376,1%-5%,0,0%-4%
1350,Wisconsin,Bloomer School District,1430,0.09679877758026123,0.2532818615436554,14%-37%,0.23450630903244019,20%-27%,0.015191545709967613,1%-2%,0.0467899888753891,3%-7%,0.037062935531139374,2%-5%,0,0%-2%
1470,Wisconsin,Bonduel School District,1057,0.10818181931972504,0.16056033968925476,12%-20%,0.2523971498012543,23%-28%,0.011702986434102058,0%-2%,0.166054368019104,11%-22%,0.0473036915063858,2%-7%,0,0%-2%
1500,Wisconsin,Boscobel Area School District,873,0.18472063541412354,0.26937270164489746,18%-36%,0.2222648710012436,19%-25%,0.014595103450119495,0%-3%,0.16223403811454773,10%-22%,0.04581901431083679,2%-7%,0.027491409331560135,0%-7%
1530,Wisconsin,North Lakeland School District,238,0.10204081982374191,0.29032257199287415,15%-43%,0.45428016781806946,39%-52%,0.005154639016836882,0%-2%,0.041044775396585464,0%-10%,0.20168067514896393,6%-34%,0,0%-8%
1560,Wisconsin,Bowler School District,463,0.1675126850605011,0.37628865242004395,28%-48%,0.31178033351898193,27%-35%,0.04833836853504181,2%-7%,0.1308562159538269,9%-18%,0.056155506521463394,2%-9%,0,0%-4%
1590,Wisconsin,Boyceville Community School District,673,0.12419974058866501,0.2728813588619232,16%-38%,0.2270396202802658,20%-25%,0.018660811707377434,0%-3%,0.14600840210914612,8%-21%,0.06686478108167648,4%-9%,0,0%-3%
1650,Wisconsin,Brighton No. 1 School District,137,0.08571428805589676,0.36036035418510437,16%-56%,0.2053571492433548,16%-25%,0,0%-4%,0.1071428582072258,2%-20%,0,0%-9%,0,0%-13%
1680,Wisconsin,Brillion School District,1142,0.06262833625078201,0.29411765933036804,20%-39%,0.23889437317848206,20%-28%,0.013053612783551216,0%-3%,0.10681520402431488,4%-17%,0.08318739384412766,2%-14%,0,0%-2%
1710,Wisconsin,Bristol No. 1 School District,999,0.06632652878761292,0.10577971488237381,3%-18%,0.24911409616470337,18%-31%,0.007955077104270458,0%-3%,0.029609691351652145,0%-7%,0.006006006151437759,0%-2%,0,0%-2%
1740,Wisconsin,Brodhead School District,913,0.1262398511171341,0.35185185074806213,26%-44%,0.2125878781080246,18%-24%,0.015402843244373798,0%-3%,0.10025488585233688,3%-17%,0.049288060516119,2%-8%,0.0547645129263401,0%-11%
1770,Wisconsin,Elmbrook School District,8160,0.023107049986720085,0.11398114264011383,9%-14%,0.23213239014148712,21%-25%,0.00791284441947937,0%-1%,0.017633192241191864,0%-4%,0.03026960790157318,2%-4%,0.0029411765281111,0%-1%
1800,Wisconsin,Brown Deer School District,1957,0.12068965286016464,0.4192115366458893,26%-58%,0.22840279340744019,19%-27%,0.03254493698477745,1%-6%,0.13498520851135254,4%-23%,0.017373530194163322,0%-4%,0.00766479317098856,0%-3%
1830,Wisconsin,Bruce School District,472,0.17416830360889435,0.2511961758136749,20%-30%,0.20696084201335907,18%-24%,0.02950030192732811,1%-5%,0.17543859779834747,9%-26%,0.029661016538739204,1%-5%,0,0%-4%
1890,Wisconsin,Burlington Area School District,3451,0.09750062227249146,0.3539612293243408,24%-47%,0.29001882672309875,26%-32%,0.009088965132832527,0%-2%,0.08288503438234329,3%-13%,0.054766733199357986,2%-9%,0,0%-1%
1920,Wisconsin,Butternut School District,196,0.15469613671302795,0.3726707994937897,21%-54%,0.28264757990837097,23%-33%,0.0019267823081463575,0%-4%,0.09482758492231369,3%-16%,0.040816325694322586,0%-10%,0,0%-9%
2040,Wisconsin,Cadott Community School District,782,0.14331550896167755,0.2454545497894287,18%-31%,0.21559268236160278,19%-24%,0.007407407276332378,0%-2%,0.13627992570400238,8%-20%,0.057544756680727005,3%-9%,0,0%-2%
2070,Wisconsin,Cambria-Friesland School District,430,0.190889373421669,0.19592875242233276,13%-27%,0.2440239042043686,21%-28%,0.02171136625111103,0%-5%,0.2745424211025238,19%-36%,0.060465116053819656,2%-10%,0.0976744219660759,3%-17%
2100,Wisconsin,Cambridge School District,882,0.06262626498937607,0.19676214456558228,12%-27%,0.22033418715000153,19%-25%,0.009251809678971767,0%-2%,0.07258753478527069,4%-11%,0.04421768710017204,2%-7%,0,0%-3%
2130,Wisconsin,Cameron School District,885,0.09595375508069992,0.27006369829177856,21%-33%,0.22684618830680847,20%-26%,0.030163599178195,1%-5%,0.05721830949187279,3%-9%,0.07683616131544113,4%-11%,0,0%-2%
2160,Wisconsin,Campbellsport School District,1720,0.049030788242816925,0.25704917311668396,20%-31%,0.21550682187080383,20%-23%,0.006499759387224913,0%-1%,0.05722326412796974,4%-8%,0.01976744271814823,1%-3%,0.0017441860400140285,0%-2%
2340,Wisconsin,Cashton School District,1036,0.26305609941482544,0.10389610379934311,6%-15%,0.24637681245803833,21%-28%,0.06630264967679977,4%-10%,0.41392216086387634,30%-53%,0.018339768052101135,1%-3%,0.016409266740083694,0%-4%
2400,Wisconsin,Cassville School District,239,0.13813814520835876,0.15920397639274597,8%-24%,0.23110151290893555,19%-27%,0.004678362514823675,0%-3%,0.125,6%-19%,0.033472802489995956,0%-8%,0.04184100404381752,0%-12%
2430,Wisconsin,Cedar Grove-Belgium Area School District,1034,0.06261180341243744,0.23467230796813965,14%-33%,0.16963477432727814,15%-19%,0.013805004768073559,0%-3%,0.09122321754693985,3%-15%,0.057059962302446365,3%-9%,0,0%-2%
2460,Wisconsin,Cedarburg School District,3443,0.024250680580735207,0.16868197917938232,12%-22%,0.2786766588687897,25%-31%,0.0064284829422831535,0%-1%,0.03921119123697281,2%-6%,0.01945977285504341,1%-3%,0,0%-1%
2520,Wisconsin,Chilton School District,1224,0.07869142293930054,0.23575130105018616,14%-33%,0.21212923526763916,17%-25%,0.01675213687121868,0%-3%,0.15976330637931824,7%-25%,0.029411764815449715,1%-5%,0.0008169934735633433,0%-2%
2550,Wisconsin,Chippewa Falls Area School District,5631,0.11141060292720795,0.2947953939437866,24%-35%,0.2596644461154938,24%-28%,0.013490725308656693,1%-2%,0.07376940548419952,3%-12%,0.05878174304962158,4%-8%,0,0%-1%
2580,Wisconsin,Clayton School District,352,0.1321321278810501,0.30263158679008484,21%-40%,0.23662550747394562,19%-29%,0.0065104165114462376,0%-3%,0.2128603160381317,15%-27%,0.028409091755747795,1%-5%,0.017045455053448677,0%-7%
2610,Wisconsin,Clear Lake School District,600,0.1609589010477066,0.3024574816226959,20%-41%,0.1660919487476349,14%-19%,0.013196481391787529,0%-3%,0.11787072569131851,6%-17%,0.054999999701976776,2%-9%,0,0%-3%
2640,Wisconsin,Clinton Community School District,1229,0.09107635915279388,0.300877183675766,22%-38%,0.2973451316356659,26%-34%,0.021376656368374825,1%-4%,0.20516128838062286,10%-31%,0.020341740921139717,1%-3%,0.013832383789122105,0%-4%
2670,Wisconsin,Clintonville School District,1686,0.16601049900054932,0.3641161024570465,22%-50%,0.2186742126941681,19%-25%,0.009701673872768879,0%-2%,0.12290249764919281,6%-19%,0.07829181849956512,3%-13%,0.04033214598894119,0%-8%
2700,Wisconsin,Cochrane-Fountain City School District,683,0.1024390235543251,0.23647604882717133,18%-30%,0.22997859120368958,20%-26%,0.007656967733055353,0%-2%,0.04675028473138809,3%-7%,0.055636897683143616,3%-8%,0,0%-3%
2730,Wisconsin,Colby School District,1442,0.12401995807886124,0.21600621938705444,18%-26%,0.19265520572662354,17%-21%,0.03610675036907196,2%-5%,0.32919254899024963,28%-38%,0.028432732447981834,2%-4%,0.08252426981925964,5%-12%
2760,Wisconsin,Coleman School District,778,0.13204951584339142,0.24285714328289032,16%-32%,0.21726316213607788,19%-24%,0.020454544574022293,1%-3%,0.1162109375,5%-18%,0.06555269658565521,4%-9%,0,0%-2%
2790,Wisconsin,Colfax School District,888,0.1205846518278122,0.2249322533607483,17%-28%,0.24658703804016113,22%-27%,0.022096317261457443,1%-4%,0.10160880535840988,5%-16%,0.036036036908626556,1%-6%,0.013513513840734959,0%-4%
2820,Wisconsin,Columbus School District,1326,0.06692015379667282,0.15004190802574158,9%-21%,0.24887590110301971,21%-29%,0.0009154714643955231,0%-1%,0.11802923679351807,6%-18%,0.04675716534256935,2%-8%,0,0%-2%
2880,Wisconsin,Cornell School District,569,0.1975308656692505,0.5893223881721497,46%-72%,0.22842639684677124,19%-27%,0.016074450686573982,0%-3%,0.27947020530700684,16%-40%,0.05975395441055298,2%-10%,0,0%-3%
2910,Wisconsin,Crandon School District,841,0.2021418958902359,0.44573643803596497,36%-53%,0.288250207901001,25%-32%,0.018188854679465294,1%-3%,0.22279348969459534,16%-28%,0.04756242409348488,3%-7%,0,0%-3%
2970,Wisconsin,Crivitz School District,697,0.16873064637184143,0.37871673703193665,22%-54%,0.28445005416870117,24%-33%,0.013024602085351944,0%-2%,0.12727272510528564,5%-20%,0.045911047607660294,2%-7%,0,0%-3%
3030,Wisconsin,Cuba City School District,898,0.06057007238268852,0.26951220631599426,17%-37%,0.2611534297466278,23%-29%,0.003033366985619068,0%-2%,0.03488372266292572,2%-5%,0.04454343020915985,1%-7%,0,0%-3%
3060,Wisconsin,Cudahy School District,2485,0.18705035746097565,0.43524229526519775,32%-55%,0.26308444142341614,23%-30%,0.015020898543298244,1%-2%,0.1412128061056137,6%-22%,0.0591549277305603,3%-9%,0.004426559433341026,0%-2%
3090,Wisconsin,Cumberland School District,937,0.15010352432727814,0.2830188572406769,17%-39%,0.22890682518482208,20%-26%,0.029130088165402412,1%-5%,0.21487602591514587,11%-32%,0.026680896058678627,1%-4%,0.11099252849817276,1%-21%
3150,Wisconsin,Darlington Community School District,846,0.1765402853488922,0.3609314262866974,27%-45%,0.2699635326862335,24%-30%,0.019638242200016975,0%-4%,0.22008031606674194,12%-32%,0.05673758685588837,3%-9%,0,0%-2%
3180,Wisconsin,DeForest Area School District,3742,0.050907377153635025,0.23635290563106537,16%-31%,0.20976665616035461,19%-23%,0.015662651509046555,1%-3%,0.046901486814022064,2%-7%,0.037145912647247314,2%-5%,0.030732229351997375,0%-6%
3210,Wisconsin,De Pere Unified School District,4841,0.035390593111515045,0.16853372752666473,11%-23%,0.23894676566123962,21%-27%,0.010789014399051666,0%-2%,0.044291652739048004,1%-8%,0.06672175228595734,3%-10%,0.008469324558973312,0%-2%
3240,Wisconsin,De Soto Area School District,671,0.17103448510169983,0.21837088465690613,15%-29%,0.28643468022346497,26%-31%,0.01288936659693718,0%-2%,0.167045459151268,11%-22%,0.019374068826436996,0%-3%,0.014903130009770393,0%-4%
3270,Wisconsin,Deerfield Community School District,703,0.03504673019051552,0.3317384421825409,19%-48%,0.19110731780529022,16%-22%,0.0011911852052435279,0%-1%,0.02158273383975029,0%-4%,0.07396870851516724,4%-11%,0,0%-3%
3510,Wisconsin,Kettle Moraine School District,4269,0.025567010045051575,0.1859322488307953,13%-24%,0.24925793707370758,23%-27%,0.002924587344750762,0%-1%,0.038863975554704666,2%-6%,0.03209182620048523,2%-4%,0.0007027406827546656,0%-1%
3640,Wisconsin,Delavan-Darien School District,3153,0.11155378818511963,0.29168152809143066,21%-37%,0.262032687664032,23%-29%,0.02989983558654785,2%-4%,0.12635119259357452,9%-17%,0.10022201389074326,6%-14%,0.05518553778529167,1%-10%
3660,Wisconsin,Denmark School District,1573,0.06485084444284439,0.22698524594306946,17%-29%,0.2184397131204605,19%-24%,0.00893388967961073,0%-2%,0.061300888657569885,3%-9%,0.04704386368393898,3%-6%,0,0%-2%
3690,Wisconsin,Dodgeville School District,1462,0.07959866523742676,0.2281879186630249,16%-30%,0.3316631019115448,29%-38%,0.002583979396149516,0%-1%,0.04462365433573723,2%-7%,0.04582763463258743,2%-8%,0.010943912900984287,0%-3%
3750,Wisconsin,Dover No. 1 School District,163,0.05882352963089943,0.38513514399528503,16%-61%,0.2775041162967682,20%-35%,0,0%-5%,0.16455696523189545,0%-36%,0.03680981695652008,0%-9%,0.01840490847826004,0%-12%
3810,Wisconsin,Drummond Area School District,582,0.17942583560943604,0.25233644247055054,17%-33%,0.3071828782558441,27%-34%,0.018656715750694275,1%-3%,0.1340482532978058,8%-19%,0.08075601607561111,4%-12%,0,0%-3%
3840,Wisconsin,Durand School District,1255,0.1283557116985321,0.2108963131904602,14%-28%,0.22124579548835754,20%-24%,0.010152284055948257,0%-2%,0.1319124400615692,9%-17%,0.031075697392225266,2%-4%,0.03027888387441635,0%-6%
3860,Wisconsin,Northland Pines School District,1364,0.1543116420507431,0.38325992226600647,30%-47%,0.3981264531612396,36%-43%,0.009657594375312328,0%-2%,0.09380142390727997,5%-13%,0.10190615803003311,6%-14%,0,0%-2%
4020,Wisconsin,East Troy Community School District,1746,0.048497628420591354,0.3060567080974579,20%-41%,0.2500760555267334,22%-28%,0.011984861455857754,0%-2%,0.1233232393860817,5%-20%,0.09106529504060745,4%-14%,0,0%-2%
4050,Wisconsin,Eau Claire Area School District,11480,0.1056397333741188,0.2705670893192291,23%-31%,0.3191727101802826,30%-34%,0.01632140576839447,1%-2%,0.06643685698509216,5%-9%,0.046515680849552155,3%-6%,0.01716027967631817,0%-3%
4080,Wisconsin,Edgar School District,787,0.0710306391119957,0.11634349077939987,8%-16%,0.20377540588378906,18%-23%,0.030528666451573372,1%-5%,0.12242990732192993,7%-17%,0.041931383311748505,2%-6%,0,0%-2%
4110,Wisconsin,Edgerton School District,1753,0.10971313714981079,0.4335337281227112,34%-53%,0.24792243540287018,21%-29%,0.017551105469465256,0%-3%,0.05557730048894882,2%-9%,0.11808328330516815,6%-18%,0,0%-2%
4170,Wisconsin,Elcho School District,284,0.11178247630596161,0.2738589346408844,11%-44%,0.28398269414901733,25%-32%,0.016713092103600502,0%-3%,0.1619318127632141,8%-25%,0.06338027864694595,2%-11%,0,0%-6%
4200,Wisconsin,Eleva-Strum School District,689,0.11175616830587387,0.2805280387401581,20%-36%,0.2239401489496231,20%-25%,0.013797634281218052,0%-3%,0.08459869772195816,5%-12%,0.04789550229907036,2%-8%,0.01161103043705225,0%-4%
4230,Wisconsin,Elk Mound Area School District,1126,0.0903954803943634,0.2725430727005005,20%-35%,0.24321308732032776,22%-27%,0.021910112351179123,1%-4%,0.09084699302911758,5%-13%,0.02664298377931118,1%-4%,0.01332149188965559,0%-4%
4260,Wisconsin,Elkhart Lake-Glenbeulah School District,526,0.04727272689342499,0.2836134433746338,17%-40%,0.27097058296203613,22%-32%,0.007669616490602493,0%-2%,0.09911242872476578,3%-17%,0.020912546664476395,0%-5%,0.005703422240912914,0%-4%
4290,Wisconsin,Elkhorn Area School District,2896,0.07452229410409927,0.3161592483520508,24%-40%,0.2913472056388855,26%-33%,0.0092537309974432,0%-2%,0.03595104441046715,1%-6%,0.06526242941617966,4%-9%,0.007251381408423185,0%-2%
4320,Wisconsin,Ellsworth Community School District,1920,0.05589430779218674,0.25882354378700256,19%-33%,0.22436104714870453,20%-25%,0.01371428556740284,0%-3%,0.040963854640722275,2%-6%,0.06406249850988388,4%-9%,0,0%-1%
4350,Wisconsin,Elmwood School District,241,0.1124260351061821,0.18048781156539917,5%-31%,0.1743842363357544,14%-20%,0.006045949179679155,0%-3%,0.03957783803343773,0%-9%,0.08713693171739578,3%-14%,0,0%-7%
4380,Wisconsin,Royall School District,598,0.21007193624973297,0.3264462947845459,24%-41%,0.23737667500972748,21%-26%,0.014743589796125889,0%-3%,0.14912280440330505,9%-21%,0.0568561889231205,3%-8%,0.02675585262477398,0%-6%
